player_id,player_name,player_url,player_category,Season,Age,Squad,Country,Competition,LgRank,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Penalty Kicks Made,Penalty Kicks Attempted,Matches
3f54b4a1,Bastien Launay,https://fbref.com/en/players/3f54b4a1/Bastien-Launay,LA,US Avranches (3 Seasons),,1 League,,3.5,0,2,0,0.0,1.15,0.00,0.00,,0,0,,,
3f54b4a1,Bastien Launay,https://fbref.com/en/players/3f54b4a1/Bastien-Launay,LA,SAS Épinal (1 Season),,1 League,,0.9,0,,,,,,,,0,0,,,
e1fd8916,Gauthier Laurens,https://fbref.com/en/players/e1fd8916/Gauthier-Laurens,LA,2023-2024,23,Nîmes,FRA,Coupe de France,R64,1.4,1,4,3,75.0,2.93,2.20,0.25,0.33,0,0,Matches
e1fd8916,Gauthier Laurens,https://fbref.com/en/players/e1fd8916/Gauthier-Laurens,LA,1 Season,1 Club,,1 League,,1.4,1,4,3,75.0,2.93,2.20,0.25,0.33,0,0,,
7231d64f,Jocelyn Laurent,https://fbref.com/en/players/7231d64f/Jocelyn-Laurent,LA,2021-2022,25,AS Vitré,FRA,Coupe de France,R32,3.0,1,1,0,0.0,0.33,0.00,1.00,,0,0,Matches
7231d64f,Jocelyn Laurent,https://fbref.com/en/players/7231d64f/Jocelyn-Laurent,LA,2022-2023,26,AS Vitré,FRA,Coupe de France,Rd7,1.3,0,,,,,,,,0,0,Matches
7231d64f,Jocelyn Laurent,https://fbref.com/en/players/7231d64f/Jocelyn-Laurent,LA,2023-2024,27,PD Ergué-Gabéric,FRA,Coupe de France,Rd8,1.0,0,,,,,,,,0,0,Matches
7231d64f,Jocelyn Laurent,https://fbref.com/en/players/7231d64f/Jocelyn-Laurent,LA,3 Seasons,2 Clubs,,1 League,,5.3,1,1,0,0.0,0.33,0.00,1.00,,0,0,,
7231d64f,Jocelyn Laurent,https://fbref.com/en/players/7231d64f/Jocelyn-Laurent,LA,AS Vitré (2 Seasons),,1 League,,4.3,1,1,0,0.0,0.33,0.00,1.00,,0,0,,,
7231d64f,Jocelyn Laurent,https://fbref.com/en/players/7231d64f/Jocelyn-Laurent,LA,PD Ergué-Gabéric (1 Season),,1 League,,1.0,0,,,,,,,,0,0,,,
ab760e98,Rémi Laurent,https://fbref.com/en/players/ab760e98/Remi-Laurent,LA,2017-2018,30,Vitré,FRA,Coupe de France,65th,0.2,0,,,,,,,,0,0,Matches
ab760e98,Rémi Laurent,https://fbref.com/en/players/ab760e98/Remi-Laurent,LA,2018-2019,31,Vitré,FRA,Coupe de France,5th,1.7,2,1,1,100.0,0.60,0.60,0.00,0.00,2,2,Matches
ab760e98,Rémi Laurent,https://fbref.com/en/players/ab760e98/Remi-Laurent,LA,2 Seasons,1 Club,,1 League,,1.9,2,1,1,100.0,0.60,0.60,0.00,0.00,2,2,,
1509393b,Alexandre Lavenant,https://fbref.com/en/players/1509393b/Alexandre-Lavenant,LA,2017-2018,22,Vannes OC,FRA,Coupe de France,33rd,2.3,0,,,,,,,,0,0,Matches
1509393b,Alexandre Lavenant,https://fbref.com/en/players/1509393b/Alexandre-Lavenant,LA,2018-2019,23,Vannes OC,FRA,Coupe de France,65th,2.0,0,,,,,,,,0,0,Matches
1509393b,Alexandre Lavenant,https://fbref.com/en/players/1509393b/Alexandre-Lavenant,LA,2021-2022,26,Vannes,FRA,Coupe de France,R32,4.0,0,0,0,,0.00,0.00,,,0,0,Matches
1509393b,Alexandre Lavenant,https://fbref.com/en/players/1509393b/Alexandre-Lavenant,LA,2022-2023,27,Les Herbiers VF,FRA,Coupe de France,R32,3.5,2,5,4,80.0,1.41,1.13,0.40,0.50,0,0,Matches
1509393b,Alexandre Lavenant,https://fbref.com/en/players/1509393b/Alexandre-Lavenant,LA,2023-2024,28,Les Herbiers VF,FRA,Coupe de France,R64,3.3,0,0,0,,0.00,0.00,,,0,0,Matches
1509393b,Alexandre Lavenant,https://fbref.com/en/players/1509393b/Alexandre-Lavenant,LA,2024-2025,29,UF Mâcon,FRA,Coupe de France,Rd8,1.8,0,,,,,,,,0,0,Matches
1509393b,Alexandre Lavenant,https://fbref.com/en/players/1509393b/Alexandre-Lavenant,LA,6 Seasons,3 Clubs,,1 League,,16.9,2,5,4,80.0,0.46,0.37,0.40,0.50,0,0,,
1509393b,Alexandre Lavenant,https://fbref.com/en/players/1509393b/Alexandre-Lavenant,LA,Vannes OC (3 Seasons),,1 League,,8.3,0,0,0,,0.00,0.00,,,0,0,,,
1509393b,Alexandre Lavenant,https://fbref.com/en/players/1509393b/Alexandre-Lavenant,LA,Les Herbiers VF (2 Seasons),,1 League,,6.9,2,5,4,80.0,0.73,0.58,0.40,0.50,0,0,,,
1509393b,Alexandre Lavenant,https://fbref.com/en/players/1509393b/Alexandre-Lavenant,LA,UF Mâcon (1 Season),,1 League,,1.8,0,,,,,,,,0,0,,,
9535abfa,Pierre Lavenant,https://fbref.com/en/players/9535abfa/Pierre-Lavenant,LA,2016-2017,20,Avranches MSM,FRA,Coupe de France,5th,0.2,0,,,,,,,,0,0,Matches
9535abfa,Pierre Lavenant,https://fbref.com/en/players/9535abfa/Pierre-Lavenant,LA,2018-2019,22,Vannes OC,FRA,Coupe de France,65th,0.8,0,,,,,,,,0,0,Matches
9535abfa,Pierre Lavenant,https://fbref.com/en/players/9535abfa/Pierre-Lavenant,LA,2022-2023,26,Les Herbiers VF,FRA,Coupe de France,R32,3.2,0,2,0,0.0,0.62,0.00,0.00,,0,0,Matches
9535abfa,Pierre Lavenant,https://fbref.com/en/players/9535abfa/Pierre-Lavenant,LA,2023-2024,27,Les Herbiers VF,FRA,Coupe de France,R64,3.3,0,0,0,,0.00,0.00,,,0,0,Matches
9535abfa,Pierre Lavenant,https://fbref.com/en/players/9535abfa/Pierre-Lavenant,LA,2024-2025,28,Les Herbiers VF,FRA,Coupe de France,Rd8,1.0,0,,,,,,,,0,0,Matches
9535abfa,Pierre Lavenant,https://fbref.com/en/players/9535abfa/Pierre-Lavenant,LA,2025-2026,29,Les Herbiers VF,FRA,Coupe de France,R64,0.9,0,0,0,,0.00,0.00,,,0,0,Matches
9535abfa,Pierre Lavenant,https://fbref.com/en/players/9535abfa/Pierre-Lavenant,LA,6 Seasons,3 Clubs,,1 League,,9.4,0,2,0,0.0,0.27,0.00,0.00,,0,0,,
9535abfa,Pierre Lavenant,https://fbref.com/en/players/9535abfa/Pierre-Lavenant,LA,Les Herbiers VF (4 Seasons),,1 League,,8.5,0,2,0,0.0,0.27,0.00,0.00,,0,0,,,
9535abfa,Pierre Lavenant,https://fbref.com/en/players/9535abfa/Pierre-Lavenant,LA,Avranches MSM (1 Season),,1 League,,0.2,0,,,,,,,,0,0,,,
9535abfa,Pierre Lavenant,https://fbref.com/en/players/9535abfa/Pierre-Lavenant,LA,Vannes OC (1 Season),,1 League,,0.8,0,,,,,,,,0,0,,,
14f40a9b,Benedict Laverty,https://fbref.com/en/players/14f40a9b/Benedict-Laverty,LA,2020-2021,23,Schweinfurt,GER,DFB-Pokal,33rd,1.0,0,1,0,0.0,1.00,0.00,0.00,,0,0,Matches
14f40a9b,Benedict Laverty,https://fbref.com/en/players/14f40a9b/Benedict-Laverty,LA,1 Season,1 Club,,1 League,,1.0,0,1,0,0.0,1.00,0.00,0.00,,0,0,,
94a72a91,Jonathan Lavri,https://fbref.com/en/players/94a72a91/Jonathan-Lavri,LA,2022-2023,20,ESA Linas-Montlhéry,FRA,Coupe de France,R64,0.1,0,1,0,0.0,8.18,0.00,0.00,,0,0,Matches
94a72a91,Jonathan Lavri,https://fbref.com/en/players/94a72a91/Jonathan-Lavri,LA,2 Seasons,2 Clubs,,1 League,,0.1,0,1,0,0.0,8.18,0.00,0.00,,0,0,,
94a72a91,Jonathan Lavri,https://fbref.com/en/players/94a72a91/Jonathan-Lavri,LA,ESA Linas-Montlhéry (1 Season),,1 League,,0.1,0,1,0,0.0,8.18,0.00,0.00,,0,0,,,
94a72a91,Jonathan Lavri,https://fbref.com/en/players/94a72a91/Jonathan-Lavri,LA,FCSR Haguenau (1 Season),,1 League,,,,,,,,,,,,,,,
75d57492,Oluwasegun Lawal,https://fbref.com/en/players/75d57492/Oluwasegun-Lawal,LA,2025-2026,23,Telford United,ENG,FA Cup,,0.4,0,2,0,0.0,5.45,0.00,0.00,,0,0,Matches
75d57492,Oluwasegun Lawal,https://fbref.com/en/players/75d57492/Oluwasegun-Lawal,LA,1 Season,1 Club,,1 League,,0.4,0,2,0,0.0,5.45,0.00,0.00,,0,0,,
ded0c6ed,Gil Lawson,https://fbref.com/en/players/ded0c6ed/Gil-Lawson,LA,2020-2021,26,SC Schiltigheim,FRA,Coupe de France,33rd,2.6,0,0,0,,0.00,0.00,,,0,0,Matches
ded0c6ed,Gil Lawson,https://fbref.com/en/players/ded0c6ed/Gil-Lawson,LA,2022-2023,28,FCSR Haguenau,FRA,Coupe de France,Rd8,1.7,0,,,,,,,,0,0,Matches
ded0c6ed,Gil Lawson,https://fbref.com/en/players/ded0c6ed/Gil-Lawson,LA,2024-2025,30,FCSR Haguenau,FRA,Coupe de France,R32,3.7,2,2,2,100.0,0.53,0.53,1.00,1.00,0,0,Matches
ded0c6ed,Gil Lawson,https://fbref.com/en/players/ded0c6ed/Gil-Lawson,LA,3 Seasons,2 Clubs,,1 League,,8.1,2,2,2,100.0,0.32,0.32,1.00,1.00,0,0,,
ded0c6ed,Gil Lawson,https://fbref.com/en/players/ded0c6ed/Gil-Lawson,LA,FCSR Haguenau (2 Seasons),,1 League,,5.5,2,2,2,100.0,0.53,0.53,1.00,1.00,0,0,,,
ded0c6ed,Gil Lawson,https://fbref.com/en/players/ded0c6ed/Gil-Lawson,LA,SC Schiltigheim (1 Season),,1 League,,2.6,0,0,0,,0.00,0.00,,,0,0,,,
094853cc,Jordan Le Bacle,https://fbref.com/en/players/094853cc/Jordan-Le-Bacle,LE,2017-2018,24,Vitré,FRA,Coupe de France,65th,2.0,1,,,,,,,,0,0,Matches
094853cc,Jordan Le Bacle,https://fbref.com/en/players/094853cc/Jordan-Le-Bacle,LE,2018-2019,25,Vitré,FRA,Coupe de France,5th,5.9,1,1,1,100.0,0.17,0.17,1.00,1.00,0,0,Matches
094853cc,Jordan Le Bacle,https://fbref.com/en/players/094853cc/Jordan-Le-Bacle,LE,2021-2022,28,AS Vitré,FRA,Coupe de France,R32,3.0,2,2,0,0.0,0.66,0.00,1.00,,0,0,Matches
094853cc,Jordan Le Bacle,https://fbref.com/en/players/094853cc/Jordan-Le-Bacle,LE,2022-2023,29,AS Vitré,FRA,Coupe de France,Rd7,0.6,0,,,,,,,,0,0,Matches
094853cc,Jordan Le Bacle,https://fbref.com/en/players/094853cc/Jordan-Le-Bacle,LE,2023-2024,30,AS Vitré,FRA,Coupe de France,Rd8,1.8,1,,,,,,,,0,0,Matches
094853cc,Jordan Le Bacle,https://fbref.com/en/players/094853cc/Jordan-Le-Bacle,LE,2024-2025,31,AS Vitré,FRA,Coupe de France,Rd7,0.6,0,,,,,,,,0,0,Matches
094853cc,Jordan Le Bacle,https://fbref.com/en/players/094853cc/Jordan-Le-Bacle,LE,6 Seasons,1 Club,,1 League,,14.0,5,3,1,33.3,0.34,0.11,1.00,3.00,0,0,,
ba95dd08,Antoine Le Bigaut,https://fbref.com/en/players/ba95dd08/Antoine-Le-Bigaut,LE,2022-2023,21,Stade Pontivyen,FRA,Coupe de France,R64,0.8,1,1,1,100.0,1.25,1.25,1.00,1.00,0,0,Matches
ba95dd08,Antoine Le Bigaut,https://fbref.com/en/players/ba95dd08/Antoine-Le-Bigaut,LE,1 Season,1 Club,,1 League,,0.8,1,1,1,100.0,1.25,1.25,1.00,1.00,0,0,,
597b792b,Maxime Le Borgne,https://fbref.com/en/players/597b792b/Maxime-Le-Borgne,LE,2017-2018,29,Vitré,FRA,Coupe de France,65th,0.9,0,,,,,,,,0,0,Matches
597b792b,Maxime Le Borgne,https://fbref.com/en/players/597b792b/Maxime-Le-Borgne,LE,2018-2019,30,Vitré,FRA,Coupe de France,5th,4.9,1,3,2,66.7,0.62,0.41,0.33,0.50,0,0,Matches
597b792b,Maxime Le Borgne,https://fbref.com/en/players/597b792b/Maxime-Le-Borgne,LE,3 Seasons,2 Clubs,,1 League,,5.7,1,3,2,66.7,0.62,0.41,0.33,0.50,0,0,,
597b792b,Maxime Le Borgne,https://fbref.com/en/players/597b792b/Maxime-Le-Borgne,LE,Vitré (2 Seasons),,1 League,,5.7,1,3,2,66.7,0.62,0.41,0.33,0.50,0,0,,,
597b792b,Maxime Le Borgne,https://fbref.com/en/players/597b792b/Maxime-Le-Borgne,LE,US Concarneau (1 Season),,1 League,,,,,,,,,,,,,,,
49a1582d,Thibaut Le Danvezet,https://fbref.com/en/players/49a1582d/Thibaut-Le-Danvezet,LE,2018-2019,19,Lannion,FRA,Coupe de France,65th,0.9,0,,,,,,,,0,0,Matches
49a1582d,Thibaut Le Danvezet,https://fbref.com/en/players/49a1582d/Thibaut-Le-Danvezet,LE,2021-2022,22,Lannion FC,FRA,Coupe de France,Rd7,1.0,0,,,,,,,,0,0,Matches
49a1582d,Thibaut Le Danvezet,https://fbref.com/en/players/49a1582d/Thibaut-Le-Danvezet,LE,2022-2023,23,Lannion FC,FRA,Coupe de France,R64,3.7,0,1,0,0.0,0.27,0.00,0.00,,0,0,Matches
49a1582d,Thibaut Le Danvezet,https://fbref.com/en/players/49a1582d/Thibaut-Le-Danvezet,LE,3 Seasons,1 Club,,1 League,,5.5,0,1,0,0.0,0.27,0.00,0.00,,0,0,,
307d87b3,Corentin Le Gal,https://fbref.com/en/players/307d87b3/Corentin-Le-Gal,LE,2017-2018,21,Stade Pontivyen,FRA,Coupe de France,109th,0.2,0,,,,,,,,0,0,Matches
307d87b3,Corentin Le Gal,https://fbref.com/en/players/307d87b3/Corentin-Le-Gal,LE,2019-2020,23,Stade Pontivyen,FRA,Coupe de France,65th,2.0,0,,,,,,,,0,0,Matches
307d87b3,Corentin Le Gal,https://fbref.com/en/players/307d87b3/Corentin-Le-Gal,LE,2022-2023,26,Stade Pontivyen,FRA,Coupe de France,R64,1.5,0,1,0,0.0,0.65,0.00,0.00,,0,0,Matches
307d87b3,Corentin Le Gal,https://fbref.com/en/players/307d87b3/Corentin-Le-Gal,LE,2023-2024,27,Stade Pontivyen,FRA,Coupe de France,Rd7,1.0,0,,,,,,,,0,0,Matches
307d87b3,Corentin Le Gal,https://fbref.com/en/players/307d87b3/Corentin-Le-Gal,LE,5 Seasons,1 Club,,1 League,,4.8,0,1,0,0.0,0.65,0.00,0.00,,0,0,,
c9dabc55,Yoann Le Gal,https://fbref.com/en/players/c9dabc55/Yoann-Le-Gal,LE,2018-2019,18,GSI Pontivy,FRA,Coupe de France,33rd,0.2,0,,,,,,,,0,0,Matches
c9dabc55,Yoann Le Gal,https://fbref.com/en/players/c9dabc55/Yoann-Le-Gal,LE,2023-2024,23,GSI Pontivy,FRA,Coupe de France,Rd8,2.0,0,,,,,,,,0,0,Matches
c9dabc55,Yoann Le Gal,https://fbref.com/en/players/c9dabc55/Yoann-Le-Gal,LE,2025-2026,25,GSI Pontivy,FRA,Coupe de France,R64,1.0,0,1,0,0.0,1.00,0.00,0.00,,0,0,Matches
c9dabc55,Yoann Le Gal,https://fbref.com/en/players/c9dabc55/Yoann-Le-Gal,LE,3 Seasons,1 Club,,1 League,,3.2,0,1,0,0.0,1.00,0.00,0.00,,0,0,,
91b852ca,Glenn Le Gall,https://fbref.com/en/players/91b852ca/Glenn-Le-Gall,LE,2017-2018,21,ASM Belfort,FRA,Coupe de France,65th,0.3,0,,,,,,,,0,0,Matches
91b852ca,Glenn Le Gall,https://fbref.com/en/players/91b852ca/Glenn-Le-Gall,LE,2021-2022,25,AS Vitré,FRA,Coupe de France,R32,4.0,1,2,2,100.0,0.50,0.50,0.50,0.50,0,0,Matches
91b852ca,Glenn Le Gall,https://fbref.com/en/players/91b852ca/Glenn-Le-Gall,LE,2022-2023,26,AS Vitré,FRA,Coupe de France,Rd7,1.3,0,,,,,,,,0,0,Matches
91b852ca,Glenn Le Gall,https://fbref.com/en/players/91b852ca/Glenn-Le-Gall,LE,2023-2024,27,AS Vitré,FRA,Coupe de France,Rd8,1.8,1,,,,,,,,0,0,Matches
91b852ca,Glenn Le Gall,https://fbref.com/en/players/91b852ca/Glenn-Le-Gall,LE,2024-2025,28,AS Vitré,FRA,Coupe de France,Rd7,1.3,0,,,,,,,,0,0,Matches
91b852ca,Glenn Le Gall,https://fbref.com/en/players/91b852ca/Glenn-Le-Gall,LE,5 Seasons,2 Clubs,,1 League,,8.8,2,2,2,100.0,0.50,0.50,0.50,0.50,0,0,,
91b852ca,Glenn Le Gall,https://fbref.com/en/players/91b852ca/Glenn-Le-Gall,LE,AS Vitré (4 Seasons),,1 League,,8.4,2,2,2,100.0,0.50,0.50,0.50,0.50,0,0,,,
91b852ca,Glenn Le Gall,https://fbref.com/en/players/91b852ca/Glenn-Le-Gall,LE,ASM Belfort (1 Season),,1 League,,0.3,0,,,,,,,,0,0,,,
b3b09111,Nathan Le Gouellec,https://fbref.com/en/players/b3b09111/Nathan-Le-Gouellec,LE,2022-2023,20,Stade Pontivyen,FRA,Coupe de France,R64,2.7,1,1,1,100.0,0.37,0.37,1.00,1.00,0,0,Matches
b3b09111,Nathan Le Gouellec,https://fbref.com/en/players/b3b09111/Nathan-Le-Gouellec,LE,1 Season,1 Club,,1 League,,2.7,1,1,1,100.0,0.37,0.37,1.00,1.00,0,0,,
c6e3c75d,Thibaut Le Maitre,https://fbref.com/en/players/c6e3c75d/Thibaut-Le-Maitre,LE,2014-2015,18,US Boulogne,FRA,Coupe de France,5th,1.0,0,,,,,,,,0,0,Matches
c6e3c75d,Thibaut Le Maitre,https://fbref.com/en/players/c6e3c75d/Thibaut-Le-Maitre,LE,2024-2025,28,RC Calais,FRA,Coupe de France,R64,1.3,0,1,0,0.0,0.80,0.00,0.00,,0,0,Matches
c6e3c75d,Thibaut Le Maitre,https://fbref.com/en/players/c6e3c75d/Thibaut-Le-Maitre,LE,2 Seasons,2 Clubs,,1 League,,2.3,0,1,0,0.0,0.80,0.00,0.00,,0,0,,
c6e3c75d,Thibaut Le Maitre,https://fbref.com/en/players/c6e3c75d/Thibaut-Le-Maitre,LE,US Boulogne (1 Season),,1 League,,1.0,0,,,,,,,,0,0,,,
c6e3c75d,Thibaut Le Maitre,https://fbref.com/en/players/c6e3c75d/Thibaut-Le-Maitre,LE,RC Calais (1 Season),,1 League,,1.3,0,1,0,0.0,0.80,0.00,0.00,,0,0,,,
df90c83a,James Le Marer,https://fbref.com/en/players/df90c83a/James-Le-Marer,LE,2017-2018,26,Stade Briochin,FRA,Coupe de France,17th,4.3,0,,,,,,,,0,0,Matches
df90c83a,James Le Marer,https://fbref.com/en/players/df90c83a/James-Le-Marer,LE,2019-2020,28,Stade Briochin,FRA,Coupe de France,33rd,4.0,0,0,0,,0.00,0.00,,,0,0,Matches
df90c83a,James Le Marer,https://fbref.com/en/players/df90c83a/James-Le-Marer,LE,2020-2021,29,Stade Briochin,FRA,Coupe de France,33rd,0.5,0,,,,,,,,0,0,Matches
df90c83a,James Le Marer,https://fbref.com/en/players/df90c83a/James-Le-Marer,LE,2021-2022,30,Stade Briochin,FRA,Coupe de France,Rd8,1.0,0,,,,,,,,0,0,Matches
df90c83a,James Le Marer,https://fbref.com/en/players/df90c83a/James-Le-Marer,LE,2023-2024,32,Stade Briochin,FRA,Coupe de France,Rd8,2.3,1,,,,,,,,0,0,Matches
df90c83a,James Le Marer,https://fbref.com/en/players/df90c83a/James-Le-Marer,LE,2024-2025,33,Stade Briochin,FRA,Coupe de France,QF,5.8,0,1,0,0.0,0.17,0.00,0.00,,0,0,Matches
df90c83a,James Le Marer,https://fbref.com/en/players/df90c83a/James-Le-Marer,LE,6 Seasons,1 Club,,1 League,,17.9,1,1,0,0.0,0.10,0.00,0.00,,0,0,,
fffce08e,Romain Le Méhauté,https://fbref.com/en/players/fffce08e/Romain-Le-Mehaute,LE,2021-2022,23,Lannion FC,FRA,Coupe de France,Rd7,0.8,0,,,,,,,,0,0,Matches
fffce08e,Romain Le Méhauté,https://fbref.com/en/players/fffce08e/Romain-Le-Mehaute,LE,2022-2023,24,Lannion FC,FRA,Coupe de France,R64,2.1,0,1,1,100.0,0.47,0.47,0.00,0.00,0,0,Matches
fffce08e,Romain Le Méhauté,https://fbref.com/en/players/fffce08e/Romain-Le-Mehaute,LE,2 Seasons,1 Club,,1 League,,2.9,0,1,1,100.0,0.47,0.47,0.00,0.00,0,0,,
91190a19,Yoann Le Méhauté,https://fbref.com/en/players/91190a19/Yoann-Le-Mehaute,LE,2017-2018,22,Stade Briochin,FRA,Coupe de France,17th,3.8,1,,,,,,,,0,0,Matches
91190a19,Yoann Le Méhauté,https://fbref.com/en/players/91190a19/Yoann-Le-Mehaute,LE,2019-2020,24,Stade Briochin,FRA,Coupe de France,33rd,3.6,1,0,0,,0.00,0.00,,,0,0,Matches
91190a19,Yoann Le Méhauté,https://fbref.com/en/players/91190a19/Yoann-Le-Mehaute,LE,2021-2022,26,SO Cholet,FRA,Coupe de France,R64,2.3,1,2,1,50.0,0.87,0.43,0.50,1.00,0,0,Matches
91190a19,Yoann Le Méhauté,https://fbref.com/en/players/91190a19/Yoann-Le-Mehaute,LE,2022-2023,27,SO Cholet,FRA,Coupe de France,Rd7,1.0,0,,,,,,,,0,0,Matches
91190a19,Yoann Le Méhauté,https://fbref.com/en/players/91190a19/Yoann-Le-Mehaute,LE,2024-2025,29,Fleury 91,FRA,Coupe de France,Rd7,0.8,0,,,,,,,,0,0,Matches
91190a19,Yoann Le Méhauté,https://fbref.com/en/players/91190a19/Yoann-Le-Mehaute,LE,5 Seasons,3 Clubs,,1 League,,11.5,3,2,1,50.0,0.34,0.17,1.00,2.00,0,0,,
91190a19,Yoann Le Méhauté,https://fbref.com/en/players/91190a19/Yoann-Le-Mehaute,LE,Stade Briochin (2 Seasons),,1 League,,7.4,2,0,0,,0.00,0.00,,,0,0,,,
91190a19,Yoann Le Méhauté,https://fbref.com/en/players/91190a19/Yoann-Le-Mehaute,LE,SO Cholet (2 Seasons),,1 League,,3.3,1,2,1,50.0,0.87,0.43,0.50,1.00,0,0,,,
91190a19,Yoann Le Méhauté,https://fbref.com/en/players/91190a19/Yoann-Le-Mehaute,LE,Fleury 91 (1 Season),,1 League,,0.8,0,,,,,,,,0,0,,,
34c31e03,Amaury Le Nouen,https://fbref.com/en/players/34c31e03/Amaury-Le-Nouen,LE,2018-2019,22,GSI Pontivy,FRA,Coupe de France,33rd,1.9,0,0,0,,0.00,0.00,,,0,0,Matches
34c31e03,Amaury Le Nouen,https://fbref.com/en/players/34c31e03/Amaury-Le-Nouen,LE,2021-2022,25,Dinan-Léhon FC,FRA,Coupe de France,R64,3.2,0,0,0,,0.00,0.00,,,0,0,Matches
34c31e03,Amaury Le Nouen,https://fbref.com/en/players/34c31e03/Amaury-Le-Nouen,LE,2023-2024,27,Dinan-Léhon FC,FRA,Coupe de France,R64,1.7,1,2,1,50.0,1.15,0.58,0.50,1.00,0,0,Matches
34c31e03,Amaury Le Nouen,https://fbref.com/en/players/34c31e03/Amaury-Le-Nouen,LE,3 Seasons,2 Clubs,,1 League,,6.8,1,2,1,50.0,0.30,0.15,0.50,1.00,0,0,,
34c31e03,Amaury Le Nouen,https://fbref.com/en/players/34c31e03/Amaury-Le-Nouen,LE,Dinan-Léhon FC (2 Seasons),,1 League,,4.9,1,2,1,50.0,0.41,0.20,0.50,1.00,0,0,,,
34c31e03,Amaury Le Nouen,https://fbref.com/en/players/34c31e03/Amaury-Le-Nouen,LE,GSI Pontivy (1 Season),,1 League,,1.9,0,0,0,,0.00,0.00,,,0,0,,,
9f0e6f29,Christophe Le Roux,https://fbref.com/en/players/9f0e6f29/Christophe-Le-Roux,LE,2019-2020,24,Stade Plabennecois,FRA,Coupe de France,65th,1.3,0,,,,,,,,0,0,Matches
9f0e6f29,Christophe Le Roux,https://fbref.com/en/players/9f0e6f29/Christophe-Le-Roux,LE,2020-2021,25,Stade Plabennecois,FRA,Coupe de France,108th,1.0,0,,,,,,,,0,0,Matches
9f0e6f29,Christophe Le Roux,https://fbref.com/en/players/9f0e6f29/Christophe-Le-Roux,LE,2021-2022,26,Stade Plabennecois,FRA,Coupe de France,Rd7,1.0,0,,,,,,,,0,0,Matches
9f0e6f29,Christophe Le Roux,https://fbref.com/en/players/9f0e6f29/Christophe-Le-Roux,LE,2022-2023,27,Stade Plabennecois,FRA,Coupe de France,R32,4.0,0,1,0,0.0,0.25,0.00,0.00,,0,0,Matches
9f0e6f29,Christophe Le Roux,https://fbref.com/en/players/9f0e6f29/Christophe-Le-Roux,LE,4 Seasons,1 Club,,1 League,,7.3,0,1,0,0.0,0.25,0.00,0.00,,0,0,,
9f961ad1,Jérémy Le Saos,https://fbref.com/en/players/9f961ad1/Jeremy-Le-Saos,LE,2022-2023,22,Stade Plabennecois,FRA,Coupe de France,R32,1.0,0,1,0,0.0,0.96,0.00,0.00,,0,0,Matches
9f961ad1,Jérémy Le Saos,https://fbref.com/en/players/9f961ad1/Jeremy-Le-Saos,LE,1 Season,1 Club,,1 League,,1.0,0,1,0,0.0,0.96,0.00,0.00,,0,0,,
b56b56d7,Kévin Le Sauce,https://fbref.com/en/players/b56b56d7/Kevin-Le-Sauce,LE,2017-2018,26,Stade Pontivyen,FRA,Coupe de France,109th,1.0,0,,,,,,,,0,0,Matches
b56b56d7,Kévin Le Sauce,https://fbref.com/en/players/b56b56d7/Kevin-Le-Sauce,LE,2018-2019,27,Stade Pontivyen,FRA,Coupe de France,33rd,1.9,2,1,1,100.0,0.52,0.52,1.00,1.00,1,1,Matches
b56b56d7,Kévin Le Sauce,https://fbref.com/en/players/b56b56d7/Kevin-Le-Sauce,LE,2019-2020,28,Stade Pontivyen,FRA,Coupe de France,65th,1.8,1,,,,,,,,0,0,Matches
b56b56d7,Kévin Le Sauce,https://fbref.com/en/players/b56b56d7/Kevin-Le-Sauce,LE,3 Seasons,1 Club,,1 League,,4.7,3,1,1,100.0,0.52,0.52,1.00,1.00,1,1,,
c140f722,Erwan Le Sech,https://fbref.com/en/players/c140f722/Erwan-Le-Sech,LE,2023-2024,20,RC Calais,FRA,Coupe de France,Rd8,2.0,0,,,,,,,,0,0,Matches
c140f722,Erwan Le Sech,https://fbref.com/en/players/c140f722/Erwan-Le-Sech,LE,2024-2025,21,RC Calais,FRA,Coupe de France,R64,0.5,0,1,1,100.0,2.14,2.14,0.00,0.00,0,0,Matches
c140f722,Erwan Le Sech,https://fbref.com/en/players/c140f722/Erwan-Le-Sech,LE,2 Seasons,1 Club,,1 League,,2.5,0,1,1,100.0,2.14,2.14,0.00,0.00,0,0,,
cf7dcfc7,Callum Leahy,https://fbref.com/en/players/cf7dcfc7/Callum-Leahy,LE,2021-2022,,Bowers & Pitsea FC,ENG,FA Cup,,1.0,0,1,0,0.0,1.00,0.00,0.00,,0,0,Matches
cf7dcfc7,Callum Leahy,https://fbref.com/en/players/cf7dcfc7/Callum-Leahy,LE,1 Season,1 Club,,1 League,,1.0,0,1,0,0.0,1.00,0.00,0.00,,0,0,,
3698f908,Leandro,https://fbref.com/en/players/3698f908/Leandro,LE,2016-2017,22,Sestao,ESP,Copa del Rey,44th,1.2,0,,,,,,,,0,0,Matches
3698f908,Leandro,https://fbref.com/en/players/3698f908/Leandro,LE,2017-2018,23,SD Leioa,ESP,Copa del Rey,44th,1.2,0,,,,,,,,0,0,Matches
